时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744355520.874931715,.342,10783.1835,0,0,0,0
1744355521.403998703,.270,10783.9960,.1445,0,18,0
1744355521.932247310,.204,10792.1171,6.7031,0,814,0
1744355522.463600712,.194,10800.4726,7.5976,0,880,0
1744355522.994357915,.142,10808.8359,8.0390,0,946,0
1744355523.526742266,.067,10817.4960,8.8398,0,1029,0
1744355524.056627511,.066,10825.5976,8.0429,0,938,0
1744355524.586618393,.075,10832.6953,7.2890,0,854,0
1744355525.116518055,.076,10840.8164,8.3359,0,937,0
1744355525.645708813,.075,10848.6875,7.9960,0,940,0
1744355526.174412071,.084,10855.5078,6.9882,0,786,0
1744355526.701224298,.081,10862.4609,7.3671,0,835,0
1744355527.228651490,.086,10869.2656,7.2226,0,802,0
1744355527.756834597,.088,10876.1328,7.4257,0,812,0
1744355528.285768628,.087,10882.8632,7.1523,0,803,0
1744355528.813882539,.092,10889.3906,6.5156,0,721,0
1744355529.342614475,.096,10894.5742,5.8398,0,649,0
1744355529.871037506,.089,10901.0468,6.4140,0,742,0
1744355530.400129514,.094,10907.1484,6.6718,0,742,0
1744355530.928152979,.096,10913.3046,6.4804,0,731,0
1744355531.457535930,.098,10918.5078,5.6210,0,645,0
1744355531.986808411,.094,10924.3437,6.2500,0,687,0
1744355532.518817416,.098,10929.3867,5.4531,0,615,0
1744355533.047775289,.094,10933.8750,4.8085,.0156,560,1
1744355533.575655587,.095,10939.1914,5.3945,0,613,0
1744355534.105570813,.102,10942.6718,4.1953,0,486,0
1744355534.633692623,.104,10947.0820,4.4179,0,509,0
1744355535.162711784,.103,10950.4296,4.0273,0,474,0
1744355535.692074314,.241,10951.1562,.3281,0,38,0
1744355536.222788007,.149,10951.1171,.0078,0,1,0
1744355536.750965328,.129,10951.1250,.0078,0,1,0
1744355537.281298631,.128,10951.1328,0,0,0,0
1744355537.810232379,.129,10951.0429,.0156,0,2,0
1744355538.338507040,.128,10950.3710,0,0,0,0
1744355538.867424280,.128,10950.3984,0,0,0,0
1744355539.397565688,.129,10950.4179,0,0,0,0
1744355539.926259750,.129,10950.5429,0,0,0,0
1744355540.455897572,.128,10950.4453,0,0,0,0
1744355540.983543015,.129,10950.4726,.0078,0,1,0
1744355541.513945444,.129,10950.4843,.0078,0,1,0
1744355542.042197563,.129,10950.4882,0,0,0,0
1744355542.570486314,.129,10950.4921,0,0,0,0
1744355543.098839874,.129,10950.4960,0,0,0,0
1744355543.631279732,.128,10950.4960,0,0,0,0
1744355544.160537886,.128,10950.4960,0,0,0,0
