时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744358788.576130848,.127,12854.0039,0,0,0,0
1744358789.103882075,.127,12854.0000,0,.0156,0,1
1744358789.643324448,.163,12854.0000,0,0,0,0
1744358790.172730504,.125,12854.0000,0,0,0,0
1744358790.700926003,.167,12854.0000,0,0,0,0
1744358791.230257367,.126,12854.0000,0,0,0,0
1744358791.759408897,.163,12854.0000,0,0,0,0
1744358792.288500362,.162,12854.0000,0,0,0,0
1744358792.817517942,.126,12854.0000,0,0,0,0
1744358793.344975741,.158,12854.0000,0,0,0,0
1744358793.873140822,.126,12854.0000,0,0,0,0
1744358794.402119207,.161,12854.1250,.0039,0,1,0
1744358794.930884831,.126,12854.0039,0,0,0,0
1744358795.459866210,.160,12854.0039,0,0,0,0
1744358795.988172265,.126,12854.0039,0,0,0,0
1744358796.520986877,.160,12854.0039,0,0,0,0
1744358797.050055701,.126,12854.1289,.0078,0,1,0
1744358797.578936712,.159,12854.1289,0,0,0,0
1744358798.107850930,.126,12854.1289,0,0,0,0
1744358798.636653932,.158,12854.1289,0,0,0,0
1744358799.165350273,.125,12854.1289,0,0,0,0
1744358799.693152539,.158,12854.0117,0,0,0,0
1744358800.223626524,.159,12854.0117,0,0,0,0
1744358800.753907134,.126,12854.0117,0,0,0,0
1744358801.283483720,.157,12854.0117,0,0,0,0
1744358801.812107465,.126,12854.0117,0,0,0,0
1744358802.341672369,.160,12854.1367,0,0,0,0
1744358802.870609513,.126,12854.1367,0,0,0,0
1744358803.398976281,.158,12854.0117,0,0,0,0
1744358803.928643202,.157,12854.0117,0,0,0,0
1744358804.459386585,.126,12854.0117,0,0,0,0
1744358804.987218960,.160,12854.0117,0,0,0,0
1744358805.520567552,.154,12854.0117,0,0,0,0
1744358806.050159425,.126,12854.0117,0,0,0,0
1744358806.579942509,.156,12854.0117,0,0,0,0
1744358807.109214351,.156,12854.0117,0,0,0,0
1744358807.638369505,.126,12854.0117,0,0,0,0
1744358808.167547759,.154,12854.0117,0,0,0,0
1744358808.695858477,.154,12854.0117,0,0,0,0
1744358809.225785907,.153,12854.0117,0,0,0,0
1744358809.753647123,.126,12854.0117,0,0,0,0
1744358810.281782717,.150,12854.0117,0,0,0,0
1744358810.811393391,.147,12854.0117,0,0,0,0
1744358811.340948487,.148,12854.0117,0,0,0,0
1744358811.871498058,.126,12854.0117,0,0,0,0
1744358812.399621364,.147,12854.0117,0,0,0,0
1744358812.928342631,.147,12854.0117,0,0,0,0
1744358813.458435930,.148,12854.0117,0,0,0,0
1744358813.987035992,.126,12854.0117,0,0,0,0
1744358814.527881438,.145,12854.0117,0,0,0,0
1744358815.056651706,.148,12854.0117,0,0,0,0
1744358815.584928679,.148,12854.0117,0,0,0,0
1744358816.114608413,.147,12854.0117,0,0,0,0
1744358816.645254593,.148,12854.0117,0,0,0,0
1744358817.174092769,.147,12854.0117,0,0,0,0
1744358817.701815081,.126,12854.0117,0,0,0,0
1744358818.239533029,.145,12854.0117,0,0,0,0
1744358818.769916545,.146,12854.0117,0,0,0,0
1744358819.298831919,.147,12854.0117,0,0,0,0
1744358819.827450831,.146,12854.0117,0,.0156,0,1
1744358820.355768326,.144,12854.0117,0,0,0,0
1744358820.885210607,.145,12854.0117,0,0,0,0
1744358821.415007640,.146,12854.0117,0,0,0,0
1744358821.943622076,.146,12854.0117,0,0,0,0
1744358822.476204773,.161,12854.0117,0,0,0,0
1744358823.005428270,.145,12854.1406,0,0,0,0
1744358823.533190646,.142,12854.1406,0,0,0,0
1744358824.062178614,.144,12854.1445,0,0,0,0
1744358824.590753164,.184,13115.8632,0,0,0,0
1744358825.118884293,.126,13115.8632,0,0,0,0
1744358825.646684204,.145,13115.8632,0,0,0,0
1744358826.174624304,.149,13115.8632,0,0,0,0
