时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755763247.8,0.0,1260.8047,0.0,0.0,0,0
1755763248.3,0.947,3088.2812,0.0,0.0,0,0
1755763248.8,0.919,4056.1523,0.0,0.0,0,0
1755763249.3,0.998,3903.5391,0.0,0.0,0,0
1755763249.8,0.99,4091.1289,0.0,0.1172,3,7
1755763250.3,0.784,2985.5547,0.0,0.3477,0,31
1755763250.8,0.641,2145.9492,0.0,0.0,0,0
1755763251.3,0.906,3788.5977,0.0,0.0,0,0
1755763251.8,1.0,4417.6055,0.0,0.0508,0,2
1755763252.3,1.0,3968.9727,0.0,0.0,0,0
1755763252.8,0.99,4590.8516,0.0,0.0,0,0
1755763253.3,0.444,1550.8555,0.0,0.0156,0,2
1755763253.8,0.99,3748.7188,0.0,0.0,0,0
1755763254.3,0.997,4167.5703,0.0,0.0,0,0
1755763254.8,1.0,4824.8867,0.0,0.0,0,0
1755763255.3,0.955,5025.4414,0.0,0.0273,0,2
1755763255.8,0.563,1888.3281,0.0,0.0742,0,6
1755763256.3,0.77,2581.9102,0.0,0.0,0,0
1755763256.8,0.995,3864.7891,0.0,0.0273,0,2
1755763257.3,0.998,4492.3242,0.0,0.0,0,0
1755763257.9,0.96,4586.082,0.0,0.0,0,0
1755763258.4,0.943,5022.6406,0.0,0.0,0,0
1755763258.9,0.403,1817.2695,0.0,0.0,0,0
1755763259.4,0.99,3747.6172,0.0,0.0,3,0
1755763259.9,0.997,4249.6445,0.0,0.0,0,0
1755763260.4,1.0,4869.7383,0.0,0.3242,0,28
1755763260.9,0.953,5024.0742,0.0,0.1094,0,7
1755763261.4,0.479,1274.1016,0.0,0.0195,0,5
1755763261.9,0.878,2717.3789,0.0,0.0391,0,2
1755763262.4,0.995,3929.8555,0.0,0.0,0,0
1755763262.9,1.0,4623.5938,0.0,0.0,0,0
1755763263.4,0.955,4416.6172,0.0,0.0,0,0
1755763263.9,0.873,4097.3516,0.0,0.0,0,0
1755763264.4,0.512,1923.4062,0.0,0.0,0,0
1755763264.9,0.937,3531.875,0.0,0.0,0,0
1755763265.4,0.978,4344.2227,0.0,0.0273,0,2
1755763265.9,0.997,3917.9883,0.0,0.0703,0,2
1755763266.4,0.99,4593.7344,0.0,0.2109,0,34
1755763266.9,0.44,1289.668,0.0,0.0273,0,2
1755763267.4,0.954,3325.3516,0.0,0.0,0,0
1755763267.9,0.997,4050.8086,0.0,0.0,0,0
1755763268.4,1.0,4723.3789,0.0,0.0,0,0
1755763268.9,0.96,5025.0859,0.0,0.0,0,0
1755763269.4,0.713,3096.9375,0.0,0.0,3,0
1755763269.9,0.631,2243.7422,0.0,0.0,0,0
1755763270.4,0.995,3755.25,0.0,0.3594,0,28
1755763270.9,0.998,4379.5898,0.0,0.0,0,0
1755763271.4,0.998,4953.2266,0.0,0.0508,0,10
1755763271.9,0.962,5023.1172,0.0,0.125,0,7
1755763272.4,0.356,1343.5039,0.0,0.0391,0,2
1755763272.9,0.987,3558.1016,0.0,0.0,0,0
1755763273.4,0.995,4095.3203,0.0,0.0,0,0
1755763273.9,1.0,4769.6172,0.0,0.0,0,0
1755763274.4,0.955,5029.4922,0.0,0.0,0,0
1755763274.9,0.651,2534.5352,0.0,0.0,0,0
