时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744788447.570191966,.488,11788.4648,0,0,0,0
1744788448.110349689,.451,11797.4960,0,0,0,0
1744788448.647279479,.511,11827.8515,3.0156,.0351,301,9
1744788449.184624869,.430,11837.3828,10.1054,0,949,0
1744788449.719185549,.253,11853.2460,15.5820,0,1402,0
1744788450.250774723,.052,11870.7578,17.6054,0,1588,0
1744788450.782693562,.042,11883.3046,20.8398,0,1711,0
1744788451.313576727,.044,11905.7812,22.4296,0,1836,0
1744788451.845176102,.042,11926.0312,20.2265,0,1779,0
1744788452.376388442,.037,11948.1875,22.1679,0,1850,0
1744788452.909346290,.037,11971.0078,22.7929,0,1907,0
1744788453.439904451,.066,11992.6406,21.6015,0,1822,0
1744788453.969972923,.035,12013.0234,20.4218,0,1761,0
1744788454.502773564,.038,12033.5937,20.6250,0,1716,0
1744788455.033296398,.042,12052.2265,18.5429,0,1611,0
1744788455.563848128,.048,12068.3007,16.1054,0,1328,0
1744788456.095272918,.138,12082.9453,10.2968,0,1258,0
1744788456.625008776,.020,12096.5039,13.5507,.0312,1646,5
1744788457.155422477,.015,12110.0976,13.5859,0,1670,0
1744788457.685855915,.029,12123.5781,13.5976,0,1668,0
1744788458.216289031,.019,12136.5546,12.9062,0,1605,0
1744788458.747080184,.016,12150.2382,13.5976,0,1630,0
1744788459.277072724,.040,12163.3046,13.0937,.0156,1588,4
1744788459.807194465,.013,12176.3867,13.1835,0,1641,0
1744788460.337192434,.011,12189.5703,13.1445,0,1637,0
1744788460.868169381,.077,12203.2460,13.3281,0,1606,0
1744788461.399258499,.089,12219.5039,12.6093,0,1542,0
1744788461.930015494,.131,12233.9335,13.0820,0,1595,0
1744788462.461716298,.070,12247.0156,12.9843,0,1546,0
1744788462.993072344,.084,12265.5781,13.3632,0,1645,0
1744788463.524999440,.013,12278.8476,13.2148,0,1636,0
1744788464.054588239,.012,12292.2812,13.4882,.1875,1653,48
1744788464.584283724,.014,12305.4960,13.2695,0,1613,0
1744788465.114274787,.012,12318.9335,13.3906,0,1644,0
1744788465.644774832,.012,12324.8515,13.1171,0,1622,0
1744788466.174976203,.012,12338.3515,13.5546,0,1635,0
1744788466.704329614,.013,12352.1250,13.7500,0,1612,0
1744788467.234427587,.013,12365.8632,13.6914,0,1658,0
1744788467.765498556,.012,12379.2695,13.5000,0,1653,0
1744788468.295969797,.012,12392.3085,12.8203,0,1583,0
1744788468.826268762,.016,12405.8007,13.4062,0,1629,0
1744788469.356602790,.022,12418.8750,13.1679,0,1595,0
1744788469.886878120,.014,12432.3750,13.4296,0,1588,0
1744788470.417104176,.013,12445.9726,13.6914,0,1639,0
1744788470.947387342,.013,12459.6054,13.7265,0,1619,0
1744788471.477805778,.017,12473.1953,13.4453,0,1588,0
1744788472.008962940,.014,12487.4375,14.3203,0,1652,0
1744788472.539537002,.014,12500.7148,13.1992,0,1614,0
1744788473.070176907,.013,12514.2343,13.5664,0,1625,0
1744788473.600039900,.012,12528.1406,13.8671,0,1623,0
1744788474.130372175,.012,12541.8203,13.7031,0,1656,0
1744788474.660991699,.013,12555.4804,13.6289,0,1629,0
1744788475.190994737,.014,12568.8593,13.4960,0,1618,0
1744788475.720831020,.050,12582.6484,13.6523,0,1612,0
1744788476.251406249,.013,12595.8593,13.2343,0,1616,0
1744788476.781972019,.013,12610.0664,14.1757,0,1639,0
1744788477.311766521,.014,12624.1484,14.1445,0,1645,0
1744788477.841846600,.014,12637.8125,13.5937,0,1589,0
1744788478.371968906,.018,12651.2968,13.4453,0,1591,0
1744788478.902224429,.086,12664.6093,13.1640,0,1564,0
1744788479.434305485,.116,12677.9218,13.2656,0,1574,0
1744788479.965465610,.130,12690.8515,12.9531,0,1529,0
1744788480.496401489,.016,12704.1132,13.0195,0,1565,0
1744788481.026734148,.016,12717.2734,13.0976,0,1572,0
1744788481.557706546,.016,12730.5390,13.3671,0,1582,0
1744788482.088329950,.015,12744.0859,13.5937,.6914,1583,177
1744788482.618748166,.015,12757.5312,13.3515,0,1586,0
1744788483.148996363,.017,12770.9492,13.4023,0,1543,0
1744788483.679421492,.015,12783.4765,12.5898,0,1516,0
1744788484.209204503,.017,12797.1367,13.6445,0,1560,0
1744788484.739631061,.379,12812.3046,2.8671,0,339,0
1744788485.275878685,.215,12805.9531,0,0,0,0
1744788485.808176062,.150,12805.9531,0,0,0,0
1744788486.340607082,.286,12816.1406,0,0,0,0
1744788486.873140730,.251,12818.9882,0,0,0,0
