时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755761576.1,0.5,1224.957,0.0,0.0,0,0
1755761576.6,0.718,1887.9219,0.0,0.0,0,0
1755761577.1,0.732,1338.6094,0.0,0.0,0,0
1755761577.6,0.716,2123.6094,0.0,0.0039,0,1
1755761578.1,0.544,1486.7227,0.0,0.0,0,0
1755761578.6,0.813,1568.707,0.0,0.0312,0,2
1755761579.1,0.631,1830.9961,0.0,0.0,0,0
1755761579.6,0.748,1290.5781,0.0,0.0078,3,1
1755761580.1,0.721,2077.5703,0.0,0.0,0,0
1755761580.6,0.598,1452.9844,0.0,0.3555,0,28
1755761581.1,0.821,1916.3633,0.0,0.0,0,0
1755761581.6,0.554,1730.0469,0.0,0.0,0,0
1755761582.1,0.727,1250.8906,0.0,0.0,0,0
1755761582.6,0.727,1957.1641,0.0,0.0,0,0
1755761583.1,0.681,1382.2891,0.0,0.0,0,0
1755761583.6,0.696,2110.6953,0.0,0.0,0,0
1755761584.1,0.56,1474.2969,0.0,0.0508,0,2
1755761584.6,0.808,1734.5156,0.0,0.0,0,0
