时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755762059.0,0.0,1260.0039,0.0,0.0,0,0
1755762059.5,0.947,2766.2891,0.0,0.0547,3,13
1755762060.0,0.987,3972.8828,0.0,0.1875,0,9
1755762060.5,0.96,4401.4375,0.0,0.3789,0,40
1755762061.0,0.982,4598.3125,0.0,0.0,0,0
1755762061.5,0.616,4571.1758,0.0,0.0,0,0
1755762062.0,0.242,4452.4844,0.0,0.0,0,0
1755762062.5,0.257,4400.8711,0.0,0.0,0,0
1755762063.0,0.302,1483.9102,0.0,0.0,0,0
1755762063.5,0.955,2992.4648,0.0,0.0,0,0
1755762064.0,0.993,4232.2578,0.0,0.0,0,0
1755762064.5,0.926,4500.9922,0.0,0.0,0,0
1755762065.0,0.98,4620.5859,0.0,0.0977,0,17
1755762065.5,0.461,4647.6523,0.0,0.0156,0,2
1755762066.0,0.185,4616.8906,0.0,0.1016,0,2
1755762066.5,0.132,4111.1445,0.0,0.0,0,0
1755762067.0,0.515,2011.4453,0.0,0.0,0,0
1755762067.5,0.982,3453.7578,0.0,0.0,0,0
1755762068.0,0.952,4343.1406,0.0,0.0,0,0
1755762068.5,0.972,4496.9453,0.0,0.0,0,0
1755762069.1,0.968,4623.4375,0.0,0.0,0,0
1755762069.6,0.257,4600.2031,0.0,0.0,3,0
1755762070.1,0.254,4562.3828,0.0,0.0,0,0
1755762070.6,0.212,2111.7227,0.0,0.4023,0,34
1755762071.1,0.755,2535.0273,0.0,0.2266,0,36
1755762071.6,0.975,3704.4609,0.0,0.0,0,0
1755762072.1,0.946,4356.1016,0.0,0.0,0,0
1755762072.6,0.972,4526.3945,0.0,0.0,0,0
1755762073.1,0.789,4614.4961,0.0,0.0,0,0
1755762073.6,0.254,4531.7734,0.0,0.0,0,0
1755762074.1,0.127,4422.5938,0.0,0.0,0,0
1755762074.6,0.127,1273.9219,0.0,0.0,0,0
1755762075.1,0.932,2762.3867,0.0,0.0273,0,2
1755762075.6,0.99,3973.6602,0.0,0.0,0,0
1755762076.1,0.945,4412.4375,0.0,0.1016,0,7
1755762076.6,0.985,4541.6016,0.0,0.0508,0,9
1755762077.1,0.597,4605.3398,0.0,0.0,0,0
1755762077.6,0.258,4532.832,0.0,0.0,0,0
1755762078.1,0.256,4481.5508,0.0,0.0,0,0
1755762078.6,0.329,1548.3477,0.0,0.0,0,0
1755762079.1,0.98,3127.2852,0.0,0.0,0,0
1755762079.6,0.958,4274.0781,0.0,0.0,3,0
1755762080.1,0.952,4456.4336,0.0,0.0,0,0
1755762080.6,0.978,4614.4141,0.0,0.3867,0,31
1755762081.1,0.425,4547.1797,0.0,0.0391,0,2
1755762081.6,0.26,4514.2812,0.0,0.0,0,0
1755762082.1,0.24,4028.6602,0.0,0.1094,0,7
1755762082.6,0.521,2003.8438,0.0,0.082,0,16
1755762083.1,0.983,3447.1836,0.0,0.0,0,0
1755762083.6,0.919,4367.5742,0.0,0.0,0,0
1755762084.1,0.985,4560.2656,0.0,0.0,0,0
1755762084.6,0.99,4620.8047,0.0,0.0,0,0
1755762085.1,0.13,4621.043,0.0,0.0273,0,2
1755762085.6,0.142,4594.5195,0.0,0.0,0,0
1755762086.1,0.134,2185.8008,0.0,0.0,0,0
1755762086.6,0.747,2398.4805,0.0,0.0195,0,3
1755762087.1,0.985,3727.3867,0.0,0.0938,0,2
1755762087.6,0.963,4409.3125,0.0,0.0781,0,18
1755762088.1,1.0,4531.1289,0.0,0.0,0,0
1755762088.6,0.756,4526.5898,0.0,0.0,0,0
1755762089.1,0.24,4465.1641,0.0,0.0,0,0
1755762089.6,0.14,4425.6211,0.0,0.0039,3,1
1755762090.1,0.172,1290.8008,0.0,0.0078,0,2
1755762090.6,0.968,2841.1562,0.0,0.3359,0,28
1755762091.1,0.992,4096.4961,0.0,0.0,0,0
1755762091.6,0.943,4481.125,0.0,0.0469,0,4
1755762092.1,0.988,4594.5742,0.0,0.3711,0,89
1755762092.6,0.538,4625.5703,0.0,0.0625,0,10
1755762093.1,0.26,4630.9844,0.0,0.125,0,7
1755762093.6,0.254,4612.7734,0.0,0.0,0,0
1755762094.1,0.405,1824.7734,0.0,0.0,0,0
1755762094.6,0.977,3281.8945,0.0,0.0,0,0
1755762095.1,0.94,4307.6055,0.0,0.0273,0,2
1755762095.6,0.98,4491.1914,0.0,0.0195,0,4
1755762096.1,0.995,4615.2227,0.0,0.0039,0,1
1755762096.6,0.325,4554.5195,0.0,0.0234,0,4
1755762097.1,0.254,4554.8945,0.0,0.0234,0,2
1755762097.6,0.222,2782.6836,0.0,0.0,0,0
