时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1755762020.4,0.0,1291.1094,0.0,0.0,0,0
1755762020.9,0.948,2791.7383,0.0,0.0,0,0
1755762021.4,0.98,4008.418,0.0,0.0,0,0
1755762021.9,0.925,4445.4453,0.0,0.0,0,0
1755762022.4,0.988,4566.0859,0.0,0.2578,0,62
1755762022.9,0.603,4509.8047,0.0,0.0,0,0
1755762023.4,0.255,4485.3359,0.0,0.0508,0,2
1755762023.9,0.252,4379.2266,0.0,0.0,0,0
1755762024.4,0.279,1464.7383,0.0,0.0,0,0
1755762024.9,0.962,2953.8438,0.0,0.0859,0,13
1755762025.4,0.99,4174.7148,0.0,0.0859,0,2
1755762025.9,0.943,4447.8789,0.0,0.0664,0,13
1755762026.4,0.992,4576.5664,0.0,0.0,0,0
1755762026.9,0.485,4612.7422,0.0,0.1172,0,7
1755762027.4,0.261,4570.6758,0.0,0.0,0,0
1755762027.9,0.237,4296.5625,0.0,0.0,0,0
1755762028.4,0.481,1878.8555,0.0,0.0,0,0
1755762028.9,0.985,3348.7695,0.0,0.0156,0,2
1755762029.4,0.967,4292.0312,0.0,0.0,3,0
1755762029.9,0.97,4511.3047,0.0,0.0039,0,1
1755762030.4,0.985,4616.8164,0.0,0.3242,0,28
1755762030.9,0.271,4632.5664,0.0,0.0,0,0
1755762031.4,0.262,4606.2852,0.0,0.0742,0,14
1755762031.9,0.213,2527.457,0.0,0.0,0,0
1755762032.4,0.701,2370.6953,0.0,0.0,0,0
1755762032.9,0.982,3642.7539,0.0,0.0,0,0
1755762033.4,0.955,4392.6016,0.0,0.0,0,0
1755762033.9,0.99,4567.3242,0.0,0.0391,0,2
1755762034.4,0.757,4593.375,0.0,0.0,0,0
1755762035.0,0.233,4565.8359,0.0,0.0273,0,2
1755762035.5,0.13,4543.5938,0.0,0.0,0,0
1755762036.0,0.242,1396.1445,0.0,0.0781,0,3
1755762036.5,0.985,3054.3164,0.0,0.0,0,0
1755762037.0,0.975,4266.5742,0.0,0.0,0,0
1755762037.5,0.948,4474.0195,0.0,0.0,0,0
1755762038.0,0.992,4581.6797,0.0,0.1562,0,16
1755762038.5,0.443,4528.2695,0.0,0.0,0,0
1755762039.0,0.244,4491.6055,0.0,0.0,0,0
1755762039.5,0.244,3844.9648,0.0,0.0156,3,2
1755762040.0,0.542,2013.2734,0.0,0.0,0,0
1755762040.5,0.972,3424.8633,0.0,0.3477,0,30
1755762041.0,0.953,4355.8359,0.0,0.0,0,0
1755762041.5,0.987,4509.6172,0.0,0.0,0,0
1755762042.0,0.955,4634.8789,0.0,0.0,0,0
1755762042.5,0.256,4648.3594,0.0,0.0,0,0
1755762043.0,0.256,4582.2109,0.0,0.0781,0,16
1755762043.5,0.206,2086.4844,0.0,0.0,0,0
1755762044.0,0.756,2494.0625,0.0,0.0,0,0
1755762044.5,0.985,3757.2617,0.0,0.0508,0,2
1755762045.0,0.96,4422.6914,0.0,0.0273,0,2
1755762045.5,0.983,4591.5117,0.0,0.0,0,0
1755762046.0,0.731,4638.0234,0.0,0.0859,0,2
1755762046.5,0.143,4430.4883,0.0,0.0,0,0
1755762047.0,0.129,4427.75,0.0,0.0,0,0
1755762047.5,0.153,1280.0273,0.0,0.0,0,0
1755762048.0,0.95,2846.6602,0.0,0.0,0,0
1755762048.5,0.99,4084.5039,0.0,0.0664,0,15
1755762049.0,0.963,4415.2539,0.0,0.0977,0,7
1755762049.5,0.977,4583.8242,0.0,0.0156,3,2
1755762050.0,0.567,4558.2773,0.0,0.0,0,0
1755762050.5,0.216,4535.3438,0.0,0.4141,0,43
1755762051.0,0.127,4484.1992,0.0,0.0,0,0
1755762051.5,0.395,1729.375,0.0,0.0156,0,2
1755762052.0,0.982,3223.1641,0.0,0.0,0,0
1755762052.5,0.924,4299.0742,0.0,0.0,0,0
1755762053.0,0.97,4479.457,0.0,0.0,0,0
1755762053.5,0.988,4568.0234,0.0,0.0,0,0
1755762054.0,0.367,4535.7852,0.0,0.0781,0,17
1755762054.5,0.252,4483.3672,0.0,0.0,0,0
1755762055.0,0.231,3631.3125,0.0,0.0781,0,4
1755762055.5,0.559,2014.0469,0.0,0.0039,0,1
1755762056.0,0.985,3504.1445,0.0,0.0977,0,6
1755762056.5,0.965,4355.3828,0.0,0.0,0,0
1755762057.0,0.985,4504.7617,0.0,0.0,0,0
1755762057.5,0.88,4561.8438,0.0,0.0,0,0
1755762058.0,0.26,4547.3047,0.0,0.0,0,0
1755762058.5,0.259,4513.2383,0.0,0.0,0,0
